course_id,student_id,course_code,course_title,credit,semester,faculty,section,enrolled_status
CRS005705,2026014900000057,CSE321,Artificial Intelligence,3.0,1,Prof. Sultana,A,Enrolled
CRS005801,2026025000000058,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS005802,2026025000000058,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS005803,2026025000000058,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS005804,2026025000000058,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS005805,2026025000000058,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS005901,2026035100000059,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS005902,2026035100000059,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS005903,2026035100000059,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS005904,2026035100000059,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS005905,2026035100000059,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS006001,2026045200000060,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS006002,2026045200000060,ENG205,Bangladeshi Literature,3.0,4,Ms. Akter,D,Enrolled
CRS006003,2026045200000060,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS006004,2026045200000060,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS006005,2026045200000060,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS006101,2026055300000061,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS006102,2026055300000061,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS006103,2026055300000061,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS006104,2026055300000061,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS006105,2026055300000061,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS006201,2026065400000062,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS006202,2026065400000062,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS006203,2026065400000062,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS006204,2026065400000062,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS006205,2026065400000062,PHR315,Dosage Form Design,3.0,6,Dr. Rahman,B,Enrolled
CRS006301,2026075500000063,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS006302,2026075500000063,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS006303,2026075500000063,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS006304,2026075500000063,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS006305,2026075500000063,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS006401,2026085600000064,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS006402,2026085600000064,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS006403,2026085600000064,ECO221,Bangladesh Economy,3.0,8,Mr. Chowdhury,D,Enrolled
CRS006404,2026085600000064,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS006405,2026085600000064,ECO315,Econometrics,3.0,8,Ms. Akter,D,Enrolled
CRS006501,2026014900000065,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS006502,2026014900000065,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS006503,2026014900000065,CSE211,Database Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS006504,2026014900000065,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS006505,2026014900000065,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS006601,2026025000000066,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS006602,2026025000000066,EEE203,Digital Electronics,3.0,2,Dr. Karim,B,Enrolled
CRS006603,2026025000000066,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS006604,2026025000000066,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS006605,2026025000000066,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS006701,2026035100000067,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS006702,2026035100000067,BUS203,Business Communication,3.0,3,Dr. Karim,C,Enrolled
CRS006703,2026035100000067,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS006704,2026035100000067,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS006705,2026035100000067,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS006801,2026045200000068,ENG101,Composition and Rhetoric,3.0,4,Ms. Akter,D,Enrolled
CRS006802,2026045200000068,ENG205,Bangladeshi Literature,3.0,4,Mr. Chowdhury,D,Enrolled
CRS006803,2026045200000068,ENG221,Phonetics,3.0,4,Prof. Sultana,D,Enrolled
CRS006804,2026045200000068,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS006805,2026045200000068,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS006901,2026055300000069,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS006902,2026055300000069,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS006903,2026055300000069,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS006904,2026055300000069,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS006905,2026055300000069,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS007001,2026065400000070,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS007002,2026065400000070,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS007003,2026065400000070,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS007004,2026065400000070,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS007005,2026065400000070,PHR315,Dosage Form Design,3.0,6,Dr. Rahman,B,Enrolled
CRS007101,2026075500000071,CE101,Engineering Drawing,3.0,7,Mr. Chowdhury,C,Enrolled
CRS007102,2026075500000071,CE203,Structural Mechanics,3.0,7,Mr. Chowdhury,C,Enrolled
CRS007103,2026075500000071,CE221,Surveying,3.0,7,Dr. Karim,C,Enrolled
CRS007104,2026075500000071,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS007105,2026075500000071,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS007201,2026085600000072,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS007202,2026085600000072,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS007203,2026085600000072,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS007204,2026085600000072,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS007205,2026085600000072,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS007301,2026014900000073,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS007302,2026014900000073,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS007303,2026014900000073,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS007304,2026014900000073,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS007305,2026014900000073,CSE321,Artificial Intelligence,3.0,1,Prof. Sultana,A,Enrolled
CRS007401,2026025000000074,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS007402,2026025000000074,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS007403,2026025000000074,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS007404,2026025000000074,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS007405,2026025000000074,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS007501,2026035100000075,BUS101,Principles of Management,3.0,3,Dr. Karim,C,Enrolled
CRS007502,2026035100000075,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS007503,2026035100000075,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS007504,2026035100000075,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS007505,2026035100000075,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS007601,2026045200000076,ENG101,Composition and Rhetoric,3.0,4,Dr. Karim,D,Enrolled
CRS007602,2026045200000076,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS007603,2026045200000076,ENG221,Phonetics,3.0,4,Prof. Sultana,D,Enrolled
CRS007604,2026045200000076,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS007605,2026045200000076,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS007701,2026055300000077,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS007702,2026055300000077,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS007703,2026055300000077,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS007704,2026055300000077,LAW303,Contract Law,3.0,5,Prof. Sultana,A,Enrolled
CRS007705,2026055300000077,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS007801,2026065400000078,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS007802,2026065400000078,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS007803,2026065400000078,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS007804,2026065400000078,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS007805,2026065400000078,PHR315,Dosage Form Design,3.0,6,Dr. Rahman,B,Enrolled
CRS007901,2026075500000079,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS007902,2026075500000079,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS007903,2026075500000079,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS007904,2026075500000079,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS007905,2026075500000079,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS008001,2026085600000080,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS008002,2026085600000080,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS008003,2026085600000080,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS008004,2026085600000080,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS008005,2026085600000080,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS008101,2026014900000081,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS008102,2026014900000081,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS008103,2026014900000081,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS008104,2026014900000081,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS008105,2026014900000081,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS008201,2026025000000082,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS008202,2026025000000082,EEE203,Digital Electronics,3.0,2,Dr. Karim,B,Enrolled
CRS008203,2026025000000082,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS008204,2026025000000082,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS008205,2026025000000082,EEE315,Control Systems,3.0,2,Dr. Karim,B,Enrolled
CRS008301,2026035100000083,BUS101,Principles of Management,3.0,3,Prof. Sultana,C,Enrolled
CRS008302,2026035100000083,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS008303,2026035100000083,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS008304,2026035100000083,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS008305,2026035100000083,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS008401,2026045200000084,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS008402,2026045200000084,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS008403,2026045200000084,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS008404,2026045200000084,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS008405,2026045200000084,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS008501,2026055300000085,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS008502,2026055300000085,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS008503,2026055300000085,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS008504,2026055300000085,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS008505,2026055300000085,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS008601,2026065400000086,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS008602,2026065400000086,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS008603,2026065400000086,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS008604,2026065400000086,PHR303,Clinical Pharmacy,3.0,6,Dr. Karim,B,Enrolled
CRS008605,2026065400000086,PHR315,Dosage Form Design,3.0,6,Ms. Akter,B,Enrolled
CRS008701,2026075500000087,CE101,Engineering Drawing,3.0,7,Ms. Akter,C,Enrolled
CRS008702,2026075500000087,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS008703,2026075500000087,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS008704,2026075500000087,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS008705,2026075500000087,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS008801,2026085600000088,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS008802,2026085600000088,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS008803,2026085600000088,ECO221,Bangladesh Economy,3.0,8,Prof. Sultana,D,Enrolled
CRS008804,2026085600000088,ECO303,Development Economics,3.0,8,Dr. Karim,D,Enrolled
CRS008805,2026085600000088,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS008901,2026014900000089,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS008902,2026014900000089,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS008903,2026014900000089,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS008904,2026014900000089,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS008905,2026014900000089,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS009001,2026025000000090,EEE101,Electrical Circuits,3.0,2,Dr. Karim,B,Enrolled
CRS009002,2026025000000090,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS009003,2026025000000090,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS009004,2026025000000090,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS009005,2026025000000090,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS009101,2026035100000091,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS009102,2026035100000091,BUS203,Business Communication,3.0,3,Ms. Akter,C,Enrolled
CRS009103,2026035100000091,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS009104,2026035100000091,MKT301,Marketing Management,3.0,3,Ms. Akter,C,Enrolled
CRS009105,2026035100000091,ACC211,Financial Accounting,3.0,3,Mr. Chowdhury,C,Enrolled
CRS009201,2026045200000092,ENG101,Composition and Rhetoric,3.0,4,Dr. Karim,D,Enrolled
CRS009202,2026045200000092,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS009203,2026045200000092,ENG221,Phonetics,3.0,4,Mr. Chowdhury,D,Enrolled
CRS009204,2026045200000092,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS009205,2026045200000092,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS009301,2026055300000093,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS009302,2026055300000093,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS009303,2026055300000093,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS009304,2026055300000093,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS009305,2026055300000093,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS009401,2026065400000094,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS009402,2026065400000094,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS009403,2026065400000094,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS009404,2026065400000094,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS009405,2026065400000094,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS009501,2026075500000095,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS009502,2026075500000095,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS009503,2026075500000095,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS009504,2026075500000095,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS009505,2026075500000095,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS009601,2026085600000096,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS009602,2026085600000096,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS009603,2026085600000096,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS009604,2026085600000096,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS009605,2026085600000096,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS009701,2026014900000097,CSE101,Structured Programming,3.0,1,Dr. Rahman,A,Enrolled
CRS009702,2026014900000097,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS009703,2026014900000097,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS009704,2026014900000097,CSE305,Operating Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS009705,2026014900000097,CSE321,Artificial Intelligence,3.0,1,Dr. Rahman,A,Enrolled
CRS009801,2026025000000098,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS009802,2026025000000098,EEE203,Digital Electronics,3.0,2,Dr. Karim,B,Enrolled
CRS009803,2026025000000098,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS009804,2026025000000098,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS009805,2026025000000098,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS009901,2026035100000099,BUS101,Principles of Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS009902,2026035100000099,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS009903,2026035100000099,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS009904,2026035100000099,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS009905,2026035100000099,ACC211,Financial Accounting,3.0,3,Dr. Karim,C,Enrolled
CRS010001,2026045200000100,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS010002,2026045200000100,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS010003,2026045200000100,ENG221,Phonetics,3.0,4,Mr. Chowdhury,D,Enrolled
CRS010004,2026045200000100,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS010005,2026045200000100,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS010101,2026055300000101,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS010102,2026055300000101,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS010103,2026055300000101,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS010104,2026055300000101,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS010105,2026055300000101,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS010201,2026065400000102,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS010202,2026065400000102,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS010203,2026065400000102,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS010204,2026065400000102,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS010205,2026065400000102,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS010301,2026075500000103,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS010302,2026075500000103,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS010303,2026075500000103,CE221,Surveying,3.0,7,Dr. Karim,C,Enrolled
CRS010304,2026075500000103,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS010305,2026075500000103,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS010401,2026085600000104,ECO101,Microeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS010402,2026085600000104,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS010403,2026085600000104,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS010404,2026085600000104,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS010405,2026085600000104,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS010501,2026014900000105,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS010502,2026014900000105,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS010503,2026014900000105,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS010504,2026014900000105,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS010505,2026014900000105,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS010601,2026025000000106,EEE101,Electrical Circuits,3.0,2,Dr. Karim,B,Enrolled
CRS010602,2026025000000106,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS010603,2026025000000106,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS010604,2026025000000106,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS010605,2026025000000106,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS010701,2026035100000107,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS010702,2026035100000107,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS010703,2026035100000107,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS010704,2026035100000107,MKT301,Marketing Management,3.0,3,Prof. Sultana,C,Enrolled
CRS010705,2026035100000107,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS010801,2026045200000108,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS010802,2026045200000108,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS010803,2026045200000108,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS010804,2026045200000108,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS010805,2026045200000108,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS010901,2026055300000109,LAW101,Legal System of Bangladesh,3.0,5,Dr. Karim,A,Enrolled
CRS010902,2026055300000109,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS010903,2026055300000109,LAW221,Criminal Law,3.0,5,Ms. Akter,A,Enrolled
CRS010904,2026055300000109,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS010905,2026055300000109,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS011001,2026065400000110,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS011002,2026065400000110,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS011003,2026065400000110,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS011004,2026065400000110,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS011005,2026065400000110,PHR315,Dosage Form Design,3.0,6,Ms. Akter,B,Enrolled
CRS011101,2026075500000111,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS011102,2026075500000111,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
