exam_id,student_id,semester,course_code,exam_type,exam_date,marks,grade,gpa
EXM007302,2026014900000073,1,CSE203,Final,2026-07-16,62,B,3.00
EXM007303,2026014900000073,1,CSE211,Final,2026-07-17,41,D,2.00
EXM007304,2026014900000073,1,CSE305,Final,2026-07-18,69,B+,3.25
EXM007305,2026014900000073,1,CSE321,Final,2026-07-19,40,D,2.00
EXM007401,2026025000000074,2,EEE101,Final,2026-07-16,67,B+,3.25
EXM007402,2026025000000074,2,EEE203,Final,2026-07-17,41,D,2.00
EXM007403,2026025000000074,2,EEE221,Final,2026-07-18,46,C,2.25
EXM007404,2026025000000074,2,EEE303,Final,2026-07-19,56,B-,2.75
EXM007405,2026025000000074,2,EEE315,Final,2026-07-20,57,B-,2.75
EXM007501,2026035100000075,3,BUS101,Final,2026-07-17,95,A+,4.00
EXM007502,2026035100000075,3,BUS203,Final,2026-07-18,56,B-,2.75
EXM007503,2026035100000075,3,FIN221,Final,2026-07-19,66,B+,3.25
EXM007504,2026035100000075,3,MKT301,Final,2026-07-20,72,A-,3.50
EXM007505,2026035100000075,3,ACC211,Final,2026-07-21,59,B-,2.75
EXM007601,2026045200000076,4,ENG101,Final,2026-07-18,80,A+,4.00
EXM007602,2026045200000076,4,ENG205,Final,2026-07-19,42,D,2.00
EXM007603,2026045200000076,4,ENG221,Final,2026-07-20,47,C,2.25
EXM007604,2026045200000076,4,ENG303,Final,2026-07-21,55,B-,2.75
EXM007605,2026045200000076,4,ENG315,Final,2026-07-22,63,B,3.00
EXM007701,2026055300000077,5,LAW101,Final,2026-07-19,71,A-,3.50
EXM007702,2026055300000077,5,LAW203,Final,2026-07-20,74,A-,3.50
EXM007703,2026055300000077,5,LAW221,Final,2026-07-21,62,B,3.00
EXM007704,2026055300000077,5,LAW303,Final,2026-07-22,63,B,3.00
EXM007705,2026055300000077,5,LAW315,Final,2026-07-23,69,B+,3.25
EXM007801,2026065400000078,6,PHR101,Final,2026-07-20,44,D,2.00
EXM007802,2026065400000078,6,PHR203,Final,2026-07-21,42,D,2.00
EXM007803,2026065400000078,6,PHR221,Final,2026-07-22,83,A+,4.00
EXM007804,2026065400000078,6,PHR303,Final,2026-07-23,77,A,3.75
EXM007805,2026065400000078,6,PHR315,Final,2026-07-24,50,C+,2.50
EXM007901,2026075500000079,7,CE101,Final,2026-07-21,54,C+,2.50
EXM007902,2026075500000079,7,CE203,Final,2026-07-22,79,A,3.75
EXM007903,2026075500000079,7,CE221,Final,2026-07-23,45,C,2.25
EXM007904,2026075500000079,7,CE303,Final,2026-07-24,58,B-,2.75
EXM007905,2026075500000079,7,CE315,Final,2026-07-25,67,B+,3.25
EXM008001,2026085600000080,8,ECO101,Final,2026-07-02,46,C,2.25
EXM008002,2026085600000080,8,ECO203,Final,2026-07-03,62,B,3.00
EXM008003,2026085600000080,8,ECO221,Final,2026-07-04,79,A,3.75
EXM008004,2026085600000080,8,ECO303,Final,2026-07-05,59,B-,2.75
EXM008005,2026085600000080,8,ECO315,Final,2026-07-06,59,B-,2.75
EXM008101,2026014900000081,1,CSE101,Final,2026-07-03,48,C,2.25
EXM008102,2026014900000081,1,CSE203,Final,2026-07-04,60,B,3.00
EXM008103,2026014900000081,1,CSE211,Final,2026-07-05,80,A+,4.00
EXM008104,2026014900000081,1,CSE305,Final,2026-07-06,54,C+,2.50
EXM008105,2026014900000081,1,CSE321,Final,2026-07-07,77,A,3.75
EXM008201,2026025000000082,2,EEE101,Final,2026-07-04,65,B+,3.25
EXM008202,2026025000000082,2,EEE203,Final,2026-07-05,73,A-,3.50
EXM008203,2026025000000082,2,EEE221,Final,2026-07-06,65,B+,3.25
EXM008204,2026025000000082,2,EEE303,Final,2026-07-07,76,A,3.75
EXM008205,2026025000000082,2,EEE315,Final,2026-07-08,43,D,2.00
EXM008301,2026035100000083,3,BUS101,Final,2026-07-05,84,A+,4.00
EXM008302,2026035100000083,3,BUS203,Final,2026-07-06,52,C+,2.50
EXM008303,2026035100000083,3,FIN221,Final,2026-07-07,90,A+,4.00
EXM008304,2026035100000083,3,MKT301,Final,2026-07-08,74,A-,3.50
EXM008305,2026035100000083,3,ACC211,Final,2026-07-09,44,D,2.00
EXM008401,2026045200000084,4,ENG101,Final,2026-07-06,87,A+,4.00
EXM008402,2026045200000084,4,ENG205,Final,2026-07-07,83,A+,4.00
EXM008403,2026045200000084,4,ENG221,Final,2026-07-08,84,A+,4.00
EXM008404,2026045200000084,4,ENG303,Final,2026-07-09,55,B-,2.75
EXM008405,2026045200000084,4,ENG315,Final,2026-07-10,45,C,2.25
EXM008501,2026055300000085,5,LAW101,Final,2026-07-07,85,A+,4.00
EXM008502,2026055300000085,5,LAW203,Final,2026-07-08,96,A+,4.00
EXM008503,2026055300000085,5,LAW221,Final,2026-07-09,67,B+,3.25
EXM008504,2026055300000085,5,LAW303,Final,2026-07-10,64,B,3.00
EXM008505,2026055300000085,5,LAW315,Final,2026-07-11,48,C,2.25
EXM008601,2026065400000086,6,PHR101,Final,2026-07-08,41,D,2.00
EXM008602,2026065400000086,6,PHR203,Final,2026-07-09,45,C,2.25
EXM008603,2026065400000086,6,PHR221,Final,2026-07-10,54,C+,2.50
EXM008604,2026065400000086,6,PHR303,Final,2026-07-11,66,B+,3.25
EXM008605,2026065400000086,6,PHR315,Final,2026-07-12,82,A+,4.00
EXM008701,2026075500000087,7,CE101,Final,2026-07-09,51,C+,2.50
EXM008702,2026075500000087,7,CE203,Final,2026-07-10,65,B+,3.25
EXM008703,2026075500000087,7,CE221,Final,2026-07-11,46,C,2.25
EXM008704,2026075500000087,7,CE303,Final,2026-07-12,71,A-,3.50
EXM008705,2026075500000087,7,CE315,Final,2026-07-13,74,A-,3.50
EXM008801,2026085600000088,8,ECO101,Final,2026-07-10,66,B+,3.25
EXM008802,2026085600000088,8,ECO203,Final,2026-07-11,86,A+,4.00
EXM008803,2026085600000088,8,ECO221,Final,2026-07-12,82,A+,4.00
EXM008804,2026085600000088,8,ECO303,Final,2026-07-13,95,A+,4.00
EXM008805,2026085600000088,8,ECO315,Final,2026-07-14,85,A+,4.00
EXM008901,2026014900000089,1,CSE101,Final,2026-07-11,75,A,3.75
EXM008902,2026014900000089,1,CSE203,Final,2026-07-12,77,A,3.75
EXM008903,2026014900000089,1,CSE211,Final,2026-07-13,66,B+,3.25
EXM008904,2026014900000089,1,CSE305,Final,2026-07-14,48,C,2.25
EXM008905,2026014900000089,1,CSE321,Final,2026-07-15,91,A+,4.00
EXM009001,2026025000000090,2,EEE101,Final,2026-07-12,72,A-,3.50
EXM009002,2026025000000090,2,EEE203,Final,2026-07-13,52,C+,2.50
EXM009003,2026025000000090,2,EEE221,Final,2026-07-14,94,A+,4.00
EXM009004,2026025000000090,2,EEE303,Final,2026-07-15,86,A+,4.00
EXM009005,2026025000000090,2,EEE315,Final,2026-07-16,82,A+,4.00
EXM009101,2026035100000091,3,BUS101,Final,2026-07-13,68,B+,3.25
EXM009102,2026035100000091,3,BUS203,Final,2026-07-14,50,C+,2.50
EXM009103,2026035100000091,3,FIN221,Final,2026-07-15,58,B-,2.75
EXM009104,2026035100000091,3,MKT301,Final,2026-07-16,91,A+,4.00
EXM009105,2026035100000091,3,ACC211,Final,2026-07-17,71,A-,3.50
EXM009201,2026045200000092,4,ENG101,Final,2026-07-14,72,A-,3.50
EXM009202,2026045200000092,4,ENG205,Final,2026-07-15,93,A+,4.00
EXM009203,2026045200000092,4,ENG221,Final,2026-07-16,87,A+,4.00
EXM009204,2026045200000092,4,ENG303,Final,2026-07-17,94,A+,4.00
EXM009205,2026045200000092,4,ENG315,Final,2026-07-18,83,A+,4.00
EXM009301,2026055300000093,5,LAW101,Final,2026-07-15,79,A,3.75
EXM009302,2026055300000093,5,LAW203,Final,2026-07-16,90,A+,4.00
EXM009303,2026055300000093,5,LAW221,Final,2026-07-17,94,A+,4.00
EXM009304,2026055300000093,5,LAW303,Final,2026-07-18,55,B-,2.75
EXM009305,2026055300000093,5,LAW315,Final,2026-07-19,47,C,2.25
EXM009401,2026065400000094,6,PHR101,Final,2026-07-16,55,B-,2.75
EXM009402,2026065400000094,6,PHR203,Final,2026-07-17,90,A+,4.00
EXM009403,2026065400000094,6,PHR221,Final,2026-07-18,95,A+,4.00
EXM009404,2026065400000094,6,PHR303,Final,2026-07-19,42,D,2.00
EXM009405,2026065400000094,6,PHR315,Final,2026-07-20,40,D,2.00
EXM009501,2026075500000095,7,CE101,Final,2026-07-17,92,A+,4.00
EXM009502,2026075500000095,7,CE203,Final,2026-07-18,51,C+,2.50
EXM009503,2026075500000095,7,CE221,Final,2026-07-19,63,B,3.00
EXM009504,2026075500000095,7,CE303,Final,2026-07-20,84,A+,4.00
EXM009505,2026075500000095,7,CE315,Final,2026-07-21,80,A+,4.00
EXM009601,2026085600000096,8,ECO101,Final,2026-07-18,86,A+,4.00
EXM009602,2026085600000096,8,ECO203,Final,2026-07-19,79,A,3.75
EXM009603,2026085600000096,8,ECO221,Final,2026-07-20,88,A+,4.00
EXM009604,2026085600000096,8,ECO303,Final,2026-07-21,40,D,2.00
EXM009605,2026085600000096,8,ECO315,Final,2026-07-22,88,A+,4.00
EXM009701,2026014900000097,1,CSE101,Final,2026-07-19,75,A,3.75
EXM009702,2026014900000097,1,CSE203,Final,2026-07-20,43,D,2.00
EXM009703,2026014900000097,1,CSE211,Final,2026-07-21,71,A-,3.50
EXM009704,2026014900000097,1,CSE305,Final,2026-07-22,52,C+,2.50
EXM009705,2026014900000097,1,CSE321,Final,2026-07-23,92,A+,4.00
EXM009801,2026025000000098,2,EEE101,Final,2026-07-20,84,A+,4.00
EXM009802,2026025000000098,2,EEE203,Final,2026-07-21,48,C,2.25
EXM009803,2026025000000098,2,EEE221,Final,2026-07-22,45,C,2.25
EXM009804,2026025000000098,2,EEE303,Final,2026-07-23,82,A+,4.00
EXM009805,2026025000000098,2,EEE315,Final,2026-07-24,41,D,2.00
EXM009901,2026035100000099,3,BUS101,Final,2026-07-21,76,A,3.75
EXM009902,2026035100000099,3,BUS203,Final,2026-07-22,80,A+,4.00
EXM009903,2026035100000099,3,FIN221,Final,2026-07-23,70,A-,3.50
EXM009904,2026035100000099,3,MKT301,Final,2026-07-24,54,C+,2.50
EXM009905,2026035100000099,3,ACC211,Final,2026-07-25,77,A,3.75
EXM010001,2026045200000100,4,ENG101,Final,2026-07-02,67,B+,3.25
EXM010002,2026045200000100,4,ENG205,Final,2026-07-03,66,B+,3.25
EXM010003,2026045200000100,4,ENG221,Final,2026-07-04,91,A+,4.00
EXM010004,2026045200000100,4,ENG303,Final,2026-07-05,50,C+,2.50
EXM010005,2026045200000100,4,ENG315,Final,2026-07-06,54,C+,2.50
EXM010101,2026055300000101,5,LAW101,Final,2026-07-03,46,C,2.25
EXM010102,2026055300000101,5,LAW203,Final,2026-07-04,40,D,2.00
EXM010103,2026055300000101,5,LAW221,Final,2026-07-05,95,A+,4.00
EXM010104,2026055300000101,5,LAW303,Final,2026-07-06,77,A,3.75
EXM010105,2026055300000101,5,LAW315,Final,2026-07-07,67,B+,3.25
EXM010201,2026065400000102,6,PHR101,Final,2026-07-04,54,C+,2.50
EXM010202,2026065400000102,6,PHR203,Final,2026-07-05,63,B,3.00
EXM010203,2026065400000102,6,PHR221,Final,2026-07-06,89,A+,4.00
EXM010204,2026065400000102,6,PHR303,Final,2026-07-07,96,A+,4.00
EXM010205,2026065400000102,6,PHR315,Final,2026-07-08,97,A+,4.00
EXM010301,2026075500000103,7,CE101,Final,2026-07-05,76,A,3.75
EXM010302,2026075500000103,7,CE203,Final,2026-07-06,83,A+,4.00
EXM010303,2026075500000103,7,CE221,Final,2026-07-07,53,C+,2.50
EXM010304,2026075500000103,7,CE303,Final,2026-07-08,70,A-,3.50
EXM010305,2026075500000103,7,CE315,Final,2026-07-09,48,C,2.25
EXM010401,2026085600000104,8,ECO101,Final,2026-07-06,75,A,3.75
EXM010402,2026085600000104,8,ECO203,Final,2026-07-07,89,A+,4.00
EXM010403,2026085600000104,8,ECO221,Final,2026-07-08,86,A+,4.00
EXM010404,2026085600000104,8,ECO303,Final,2026-07-09,58,B-,2.75
EXM010405,2026085600000104,8,ECO315,Final,2026-07-10,46,C,2.25
EXM010501,2026014900000105,1,CSE101,Final,2026-07-07,47,C,2.25
EXM010502,2026014900000105,1,CSE203,Final,2026-07-08,73,A-,3.50
EXM010503,2026014900000105,1,CSE211,Final,2026-07-09,44,D,2.00
EXM010504,2026014900000105,1,CSE305,Final,2026-07-10,64,B,3.00
EXM010505,2026014900000105,1,CSE321,Final,2026-07-11,49,C,2.25
EXM010601,2026025000000106,2,EEE101,Final,2026-07-08,75,A,3.75
EXM010602,2026025000000106,2,EEE203,Final,2026-07-09,72,A-,3.50
EXM010603,2026025000000106,2,EEE221,Final,2026-07-10,47,C,2.25
EXM010604,2026025000000106,2,EEE303,Final,2026-07-11,69,B+,3.25
EXM010605,2026025000000106,2,EEE315,Final,2026-07-12,91,A+,4.00
EXM010701,2026035100000107,3,BUS101,Final,2026-07-09,79,A,3.75
EXM010702,2026035100000107,3,BUS203,Final,2026-07-10,91,A+,4.00
EXM010703,2026035100000107,3,FIN221,Final,2026-07-11,82,A+,4.00
EXM010704,2026035100000107,3,MKT301,Final,2026-07-12,70,A-,3.50
EXM010705,2026035100000107,3,ACC211,Final,2026-07-13,45,C,2.25
EXM010801,2026045200000108,4,ENG101,Final,2026-07-10,97,A+,4.00
EXM010802,2026045200000108,4,ENG205,Final,2026-07-11,74,A-,3.50
EXM010803,2026045200000108,4,ENG221,Final,2026-07-12,43,D,2.00
EXM010804,2026045200000108,4,ENG303,Final,2026-07-13,56,B-,2.75
EXM010805,2026045200000108,4,ENG315,Final,2026-07-14,71,A-,3.50
EXM010901,2026055300000109,5,LAW101,Final,2026-07-11,96,A+,4.00
EXM010902,2026055300000109,5,LAW203,Final,2026-07-12,65,B+,3.25
EXM010903,2026055300000109,5,LAW221,Final,2026-07-13,82,A+,4.00
EXM010904,2026055300000109,5,LAW303,Final,2026-07-14,74,A-,3.50
EXM010905,2026055300000109,5,LAW315,Final,2026-07-15,77,A,3.75
EXM011001,2026065400000110,6,PHR101,Final,2026-07-12,52,C+,2.50
EXM011002,2026065400000110,6,PHR203,Final,2026-07-13,45,C,2.25
EXM011003,2026065400000110,6,PHR221,Final,2026-07-14,65,B+,3.25
EXM011004,2026065400000110,6,PHR303,Final,2026-07-15,49,C,2.25
EXM011005,2026065400000110,6,PHR315,Final,2026-07-16,51,C+,2.50
EXM011101,2026075500000111,7,CE101,Final,2026-07-13,47,C,2.25
EXM011102,2026075500000111,7,CE203,Final,2026-07-14,58,B-,2.75
EXM011103,2026075500000111,7,CE221,Final,2026-07-15,68,B+,3.25
EXM011104,2026075500000111,7,CE303,Final,2026-07-16,50,C+,2.50
EXM011105,2026075500000111,7,CE315,Final,2026-07-17,80,A+,4.00
EXM011201,2026085600000112,8,ECO101,Final,2026-07-14,41,D,2.00
EXM011202,2026085600000112,8,ECO203,Final,2026-07-15,61,B,3.00
EXM011203,2026085600000112,8,ECO221,Final,2026-07-16,58,B-,2.75
EXM011204,2026085600000112,8,ECO303,Final,2026-07-17,77,A,3.75
EXM011205,2026085600000112,8,ECO315,Final,2026-07-18,56,B-,2.75
EXM011301,2026014900000113,1,CSE101,Final,2026-07-15,86,A+,4.00
EXM011302,2026014900000113,1,CSE203,Final,2026-07-16,95,A+,4.00
EXM011303,2026014900000113,1,CSE211,Final,2026-07-17,66,B+,3.25
EXM011304,2026014900000113,1,CSE305,Final,2026-07-18,52,C+,2.50
EXM011305,2026014900000113,1,CSE321,Final,2026-07-19,45,C,2.25
EXM011401,2026025000000114,2,EEE101,Final,2026-07-16,81,A+,4.00
EXM011402,2026025000000114,2,EEE203,Final,2026-07-17,70,A-,3.50
EXM011403,2026025000000114,2,EEE221,Final,2026-07-18,74,A-,3.50
EXM011404,2026025000000114,2,EEE303,Final,2026-07-19,90,A+,4.00
EXM011405,2026025000000114,2,EEE315,Final,2026-07-20,82,A+,4.00
EXM011501,2026035100000115,3,BUS101,Final,2026-07-17,63,B,3.00
EXM011502,2026035100000115,3,BUS203,Final,2026-07-18,76,A,3.75
EXM011503,2026035100000115,3,FIN221,Final,2026-07-19,46,C,2.25
EXM011504,2026035100000115,3,MKT301,Final,2026-07-20,71,A-,3.50
EXM011505,2026035100000115,3,ACC211,Final,2026-07-21,63,B,3.00
EXM011601,2026045200000116,4,ENG101,Final,2026-07-18,49,C,2.25
EXM011602,2026045200000116,4,ENG205,Final,2026-07-19,73,A-,3.50
EXM011603,2026045200000116,4,ENG221,Final,2026-07-20,96,A+,4.00
EXM011604,2026045200000116,4,ENG303,Final,2026-07-21,41,D,2.00
EXM011605,2026045200000116,4,ENG315,Final,2026-07-22,76,A,3.75
EXM011701,2026055300000117,5,LAW101,Final,2026-07-19,44,D,2.00
EXM011702,2026055300000117,5,LAW203,Final,2026-07-20,83,A+,4.00
EXM011703,2026055300000117,5,LAW221,Final,2026-07-21,66,B+,3.25
EXM011704,2026055300000117,5,LAW303,Final,2026-07-22,68,B+,3.25
EXM011705,2026055300000117,5,LAW315,Final,2026-07-23,67,B+,3.25
EXM011801,2026065400000118,6,PHR101,Final,2026-07-20,55,B-,2.75
EXM011802,2026065400000118,6,PHR203,Final,2026-07-21,93,A+,4.00
EXM011803,2026065400000118,6,PHR221,Final,2026-07-22,49,C,2.25
EXM011804,2026065400000118,6,PHR303,Final,2026-07-23,45,C,2.25
EXM011805,2026065400000118,6,PHR315,Final,2026-07-24,71,A-,3.50
EXM011901,2026075500000119,7,CE101,Final,2026-07-21,67,B+,3.25
EXM011902,2026075500000119,7,CE203,Final,2026-07-22,60,B,3.00
EXM011903,2026075500000119,7,CE221,Final,2026-07-23,90,A+,4.00
EXM011904,2026075500000119,7,CE303,Final,2026-07-24,72,A-,3.50
EXM011905,2026075500000119,7,CE315,Final,2026-07-25,80,A+,4.00
EXM012001,2026085600000120,8,ECO101,Final,2026-07-02,61,B,3.00
EXM012002,2026085600000120,8,ECO203,Final,2026-07-03,89,A+,4.00
EXM012003,2026085600000120,8,ECO221,Final,2026-07-04,79,A,3.75
EXM012004,2026085600000120,8,ECO303,Final,2026-07-05,75,A,3.75
EXM012005,2026085600000120,8,ECO315,Final,2026-07-06,83,A+,4.00
EXM012101,2026014900000121,1,CSE101,Final,2026-07-03,52,C+,2.50
EXM012102,2026014900000121,1,CSE203,Final,2026-07-04,44,D,2.00
EXM012103,2026014900000121,1,CSE211,Final,2026-07-05,75,A,3.75
EXM012104,2026014900000121,1,CSE305,Final,2026-07-06,77,A,3.75
EXM012105,2026014900000121,1,CSE321,Final,2026-07-07,59,B-,2.75
EXM012201,2026025000000122,2,EEE101,Final,2026-07-04,60,B,3.00
EXM012202,2026025000000122,2,EEE203,Final,2026-07-05,46,C,2.25
EXM012203,2026025000000122,2,EEE221,Final,2026-07-06,75,A,3.75
EXM012204,2026025000000122,2,EEE303,Final,2026-07-07,95,A+,4.00
EXM012205,2026025000000122,2,EEE315,Final,2026-07-08,65,B+,3.25
EXM012301,2026035100000123,3,BUS101,Final,2026-07-05,88,A+,4.00
EXM012302,2026035100000123,3,BUS203,Final,2026-07-06,92,A+,4.00
EXM012303,2026035100000123,3,FIN221,Final,2026-07-07,49,C,2.25
EXM012304,2026035100000123,3,MKT301,Final,2026-07-08,63,B,3.00
EXM012305,2026035100000123,3,ACC211,Final,2026-07-09,44,D,2.00
EXM012401,2026045200000124,4,ENG101,Final,2026-07-06,63,B,3.00
EXM012402,2026045200000124,4,ENG205,Final,2026-07-07,41,D,2.00
EXM012403,2026045200000124,4,ENG221,Final,2026-07-08,64,B,3.00
EXM012404,2026045200000124,4,ENG303,Final,2026-07-09,70,A-,3.50
EXM012405,2026045200000124,4,ENG315,Final,2026-07-10,92,A+,4.00
EXM012501,2026055300000125,5,LAW101,Final,2026-07-07,86,A+,4.00
EXM012502,2026055300000125,5,LAW203,Final,2026-07-08,40,D,2.00
EXM012503,2026055300000125,5,LAW221,Final,2026-07-09,43,D,2.00
EXM012504,2026055300000125,5,LAW303,Final,2026-07-10,67,B+,3.25
EXM012505,2026055300000125,5,LAW315,Final,2026-07-11,91,A+,4.00
EXM012601,2026065400000126,6,PHR101,Final,2026-07-08,90,A+,4.00
EXM012602,2026065400000126,6,PHR203,Final,2026-07-09,75,A,3.75
EXM012603,2026065400000126,6,PHR221,Final,2026-07-10,54,C+,2.50
EXM012604,2026065400000126,6,PHR303,Final,2026-07-11,60,B,3.00
EXM012605,2026065400000126,6,PHR315,Final,2026-07-12,48,C,2.25
EXM012701,2026075500000127,7,CE101,Final,2026-07-09,87,A+,4.00
EXM012702,2026075500000127,7,CE203,Final,2026-07-10,91,A+,4.00
EXM012703,2026075500000127,7,CE221,Final,2026-07-11,57,B-,2.75
EXM012704,2026075500000127,7,CE303,Final,2026-07-12,73,A-,3.50
EXM012705,2026075500000127,7,CE315,Final,2026-07-13,65,B+,3.25
EXM012801,2026085600000128,8,ECO101,Final,2026-07-10,84,A+,4.00
EXM012802,2026085600000128,8,ECO203,Final,2026-07-11,64,B,3.00
EXM012803,2026085600000128,8,ECO221,Final,2026-07-12,57,B-,2.75
EXM012804,2026085600000128,8,ECO303,Final,2026-07-13,90,A+,4.00
EXM012805,2026085600000128,8,ECO315,Final,2026-07-14,71,A-,3.50
EXM012901,2026014900000129,1,CSE101,Final,2026-07-11,90,A+,4.00
EXM012902,2026014900000129,1,CSE203,Final,2026-07-12,59,B-,2.75
EXM012903,2026014900000129,1,CSE211,Final,2026-07-13,93,A+,4.00
EXM012904,2026014900000129,1,CSE305,Final,2026-07-14,64,B,3.00
EXM012905,2026014900000129,1,CSE321,Final,2026-07-15,95,A+,4.00
EXM013001,2026025000000130,2,EEE101,Final,2026-07-12,71,A-,3.50
EXM013002,2026025000000130,2,EEE203,Final,2026-07-13,48,C,2.25
EXM013003,2026025000000130,2,EEE221,Final,2026-07-14,55,B-,2.75
EXM013004,2026025000000130,2,EEE303,Final,2026-07-15,95,A+,4.00
EXM013005,2026025000000130,2,EEE315,Final,2026-07-16,77,A,3.75
EXM013101,2026035100000131,3,BUS101,Final,2026-07-13,60,B,3.00
EXM013102,2026035100000131,3,BUS203,Final,2026-07-14,95,A+,4.00
EXM013103,2026035100000131,3,FIN221,Final,2026-07-15,68,B+,3.25
EXM013104,2026035100000131,3,MKT301,Final,2026-07-16,78,A,3.75
EXM013105,2026035100000131,3,ACC211,Final,2026-07-17,68,B+,3.25
EXM013201,2026045200000132,4,ENG101,Final,2026-07-14,40,D,2.00
EXM013202,2026045200000132,4,ENG205,Final,2026-07-15,43,D,2.00
EXM013203,2026045200000132,4,ENG221,Final,2026-07-16,81,A+,4.00
EXM013204,2026045200000132,4,ENG303,Final,2026-07-17,50,C+,2.50
EXM013205,2026045200000132,4,ENG315,Final,2026-07-18,60,B,3.00
EXM013301,2026055300000133,5,LAW101,Final,2026-07-15,73,A-,3.50
EXM013302,2026055300000133,5,LAW203,Final,2026-07-16,52,C+,2.50
EXM013303,2026055300000133,5,LAW221,Final,2026-07-17,87,A+,4.00
EXM013304,2026055300000133,5,LAW303,Final,2026-07-18,51,C+,2.50
EXM013305,2026055300000133,5,LAW315,Final,2026-07-19,76,A,3.75
EXM013401,2026065400000134,6,PHR101,Final,2026-07-16,84,A+,4.00
EXM013402,2026065400000134,6,PHR203,Final,2026-07-17,45,C,2.25
EXM013403,2026065400000134,6,PHR221,Final,2026-07-18,87,A+,4.00
EXM013404,2026065400000134,6,PHR303,Final,2026-07-19,57,B-,2.75
EXM013405,2026065400000134,6,PHR315,Final,2026-07-20,55,B-,2.75
EXM013501,2026075500000135,7,CE101,Final,2026-07-17,97,A+,4.00
EXM013502,2026075500000135,7,CE203,Final,2026-07-18,63,B,3.00
EXM013503,2026075500000135,7,CE221,Final,2026-07-19,47,C,2.25
EXM013504,2026075500000135,7,CE303,Final,2026-07-20,71,A-,3.50
EXM013505,2026075500000135,7,CE315,Final,2026-07-21,84,A+,4.00
EXM013601,2026085600000136,8,ECO101,Final,2026-07-18,83,A+,4.00
EXM013602,2026085600000136,8,ECO203,Final,2026-07-19,71,A-,3.50
EXM013603,2026085600000136,8,ECO221,Final,2026-07-20,73,A-,3.50
EXM013604,2026085600000136,8,ECO303,Final,2026-07-21,78,A,3.75
EXM013605,2026085600000136,8,ECO315,Final,2026-07-22,59,B-,2.75
EXM013701,2026014900000137,1,CSE101,Final,2026-07-19,82,A+,4.00
EXM013702,2026014900000137,1,CSE203,Final,2026-07-20,73,A-,3.50
EXM013703,2026014900000137,1,CSE211,Final,2026-07-21,70,A-,3.50
EXM013704,2026014900000137,1,CSE305,Final,2026-07-22,97,A+,4.00
EXM013705,2026014900000137,1,CSE321,Final,2026-07-23,47,C,2.25
EXM013801,2026025000000138,2,EEE101,Final,2026-07-20,43,D,2.00
EXM013802,2026025000000138,2,EEE203,Final,2026-07-21,52,C+,2.50
EXM013803,2026025000000138,2,EEE221,Final,2026-07-22,94,A+,4.00
EXM013804,2026025000000138,2,EEE303,Final,2026-07-23,72,A-,3.50
EXM013805,2026025000000138,2,EEE315,Final,2026-07-24,94,A+,4.00
EXM013901,2026035100000139,3,BUS101,Final,2026-07-21,62,B,3.00
EXM013902,2026035100000139,3,BUS203,Final,2026-07-22,79,A,3.75
EXM013903,2026035100000139,3,FIN221,Final,2026-07-23,87,A+,4.00
EXM013904,2026035100000139,3,MKT301,Final,2026-07-24,77,A,3.75
EXM013905,2026035100000139,3,ACC211,Final,2026-07-25,92,A+,4.00
EXM014001,2026045200000140,4,ENG101,Final,2026-07-02,41,D,2.00
EXM014002,2026045200000140,4,ENG205,Final,2026-07-03,42,D,2.00
EXM014003,2026045200000140,4,ENG221,Final,2026-07-04,65,B+,3.25
EXM014004,2026045200000140,4,ENG303,Final,2026-07-05,76,A,3.75
EXM014005,2026045200000140,4,ENG315,Final,2026-07-06,60,B,3.00
EXM014101,2026055300000141,5,LAW101,Final,2026-07-03,81,A+,4.00
EXM014102,2026055300000141,5,LAW203,Final,2026-07-04,89,A+,4.00
EXM014103,2026055300000141,5,LAW221,Final,2026-07-05,66,B+,3.25
EXM014104,2026055300000141,5,LAW303,Final,2026-07-06,71,A-,3.50
EXM014105,2026055300000141,5,LAW315,Final,2026-07-07,40,D,2.00
EXM014201,2026065400000142,6,PHR101,Final,2026-07-04,40,D,2.00
EXM014202,2026065400000142,6,PHR203,Final,2026-07-05,44,D,2.00
EXM014203,2026065400000142,6,PHR221,Final,2026-07-06,50,C+,2.50
